0,53;0,91
1,06;1,82
1,06;1,82
0;1,82
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
0,53;0,91
